,label,blue,green,red,nir,swir1,swir2
1580,blt,10396.0,11065.0,11781.0,14910.0,15349.0,14037.0
1581,blt,10320.0,10908.0,11426.0,14910.0,14893.0,13184.0
1582,blt,10091.0,10592.0,11142.0,14443.0,14893.0,13468.0
1583,blt,9860.0,10356.0,10786.0,14132.0,14528.0,13183.0
1584,blt,9937.0,10515.0,10929.0,14132.0,14892.0,13846.0
1585,blt,10246.0,10673.0,11285.0,13820.0,15621.0,14605.0
1586,blt,9785.0,10200.0,10645.0,15063.0,13706.0,11759.0
1587,blt,9400.0,9805.0,9930.0,15063.0,12975.0,11093.0
1588,blt,9556.0,9964.0,10146.0,15219.0,13158.0,11093.0
1589,blt,9787.0,10281.0,10575.0,15218.0,13705.0,11947.0
1590,blt,9787.0,10123.0,10502.0,15218.0,13796.0,12137.0
1591,blt,9788.0,10045.0,10360.0,15062.0,13796.0,11947.0
1592,blt,9635.0,10124.0,10218.0,15217.0,13522.0,11568.0
1593,blt,9789.0,10203.0,10432.0,14906.0,13795.0,11946.0
1594,blt,10021.0,10755.0,11002.0,15835.0,14525.0,12706.0
1595,blt,9868.0,10520.0,10789.0,16452.0,14525.0,12326.0
1596,blt,9638.0,10047.0,10220.0,15526.0,13978.0,11851.0
1597,blt,9561.0,9969.0,10219.0,14904.0,12790.0,10995.0
1598,blt,9409.0,9969.0,10077.0,15214.0,12880.0,10901.0
1599,blt,9332.0,9812.0,9864.0,15986.0,13154.0,10616.0
1600,blt,9179.0,9733.0,9793.0,16447.0,13701.0,10901.0
1601,blt,9335.0,9972.0,9794.0,17368.0,14339.0,11375.0
1602,blt,9260.0,9656.0,9580.0,17368.0,14065.0,10901.0
1603,blt,8952.0,9657.0,9295.0,16445.0,13153.0,10235.0
1604,blt,8954.0,9343.0,9295.0,15828.0,12514.0,10045.0
1605,blt,8954.0,9343.0,9295.0,15828.0,12514.0,10045.0
1606,blt,9418.0,9817.0,9868.0,15827.0,13062.0,10805.0
1607,blt,9726.0,10448.0,10580.0,16596.0,13608.0,11468.0
1608,blt,9343.0,9977.0,10082.0,16903.0,13243.0,10615.0
1609,blt,9190.0,9662.0,9799.0,16287.0,13881.0,10710.0
1610,blt,9115.0,9741.0,9941.0,15825.0,14336.0,11088.0
1611,blt,10036.0,10450.0,10369.0,16440.0,14791.0,11752.0
1612,blt,9885.0,10373.0,10511.0,16592.0,15518.0,12036.0
1613,blt,9042.0,9508.0,9729.0,15977.0,14699.0,11182.0
1614,blt,8967.0,9430.0,9516.0,15668.0,13789.0,10898.0
1615,blt,8968.0,9589.0,9588.0,15821.0,13150.0,10614.0
1616,blt,9200.0,9668.0,9660.0,16128.0,12694.0,10329.0
1617,blt,9432.0,9984.0,10088.0,16281.0,13787.0,11371.0
1618,blt,8999.0,9240.0,9062.0,16774.0,13070.0,10430.0
1619,blt,8843.0,9320.0,9134.0,17390.0,13436.0,10049.0
1620,blt,8842.0,9478.0,8989.0,18159.0,13710.0,10335.0
1621,blt,8997.0,9398.0,9277.0,15846.0,13436.0,10619.0
1622,blt,9154.0,9636.0,9636.0,14603.0,13345.0,11666.0
1623,blt,9851.0,10113.0,10711.0,13355.0,12888.0,12237.0
1624,blt,9694.0,10192.0,10568.0,13669.0,13345.0,12523.0
1625,blt,10004.0,10429.0,11282.0,14448.0,15354.0,13948.0
1626,blt,9771.0,10112.0,10783.0,13355.0,14807.0,13948.0
1627,blt,9616.0,9872.0,10567.0,13042.0,13986.0,12714.0
1628,blt,9847.0,9872.0,10494.0,12571.0,13345.0,12522.0
1629,blt,9691.0,9950.0,10208.0,12414.0,12979.0,12142.0
1630,blt,9302.0,9712.0,9920.0,13980.0,13254.0,11572.0
1631,blt,9223.0,9632.0,9633.0,14448.0,13254.0,11477.0
1632,blt,9301.0,9790.0,10207.0,13981.0,13070.0,11477.0
1633,blt,9611.0,10029.0,10350.0,13512.0,13620.0,12047.0
1634,blt,9535.0,9790.0,10208.0,12885.0,13163.0,12142.0
1635,blt,9845.0,10347.0,10566.0,13512.0,13163.0,11952.0
1636,blt,10000.0,10268.0,10781.0,14604.0,13894.0,12332.0
1637,blt,9614.0,10189.0,10423.0,14448.0,13894.0,12237.0
1638,blt,9459.0,9792.0,9993.0,14603.0,13528.0,11667.0
1639,blt,9460.0,9952.0,10281.0,14292.0,13893.0,12427.0
1640,blt,9227.0,9635.0,9779.0,14914.0,13162.0,10810.0
1641,blt,9228.0,9555.0,9564.0,15226.0,13435.0,11381.0
1642,blt,9152.0,9715.0,10067.0,14758.0,13435.0,11286.0
1643,blt,9463.0,9716.0,9852.0,14758.0,13984.0,12046.0
1644,blt,9309.0,9875.0,9995.0,15068.0,13983.0,12045.0
1645,blt,9464.0,9876.0,10283.0,14913.0,14623.0,12996.0
1646,blt,9852.0,10351.0,10783.0,14134.0,15351.0,13850.0
1647,blt,9929.0,10432.0,10997.0,15534.0,14622.0,12615.0
1648,blt,9854.0,10194.0,10784.0,15378.0,15534.0,13185.0
1649,blt,9391.0,10037.0,10784.0,15533.0,16172.0,13565.0
1650,blt,9468.0,10037.0,10284.0,16461.0,14347.0,11380.0
1651,blt,9623.0,10195.0,10356.0,15997.0,14438.0,12329.0
1652,blt,9778.0,10117.0,10285.0,15532.0,13525.0,12139.0
1653,blt,9703.0,10276.0,10643.0,14910.0,13982.0,12329.0
1654,blt,9626.0,10118.0,10428.0,14599.0,13707.0,12234.0
1655,blt,10243.0,10985.0,11284.0,16304.0,15258.0,12804.0
1656,blt,10090.0,10908.0,11710.0,15995.0,15987.0,14037.0
1657,blt,9936.0,10356.0,10928.0,14288.0,14893.0,13468.0
1658,blt,9936.0,10593.0,11070.0,13976.0,15166.0,13847.0
1659,blt,10015.0,10673.0,11214.0,13665.0,15530.0,14606.0
1660,blt,10093.0,10594.0,11000.0,13820.0,15530.0,14226.0
1661,blt,10247.0,10752.0,11285.0,13976.0,15439.0,14700.0
1662,blt,10016.0,10516.0,10929.0,13508.0,15165.0,14320.0
1663,blt,9786.0,10043.0,10217.0,13975.0,13523.0,11852.0
1664,blt,9478.0,9885.0,10146.0,14597.0,12609.0,10998.0
1665,blt,9633.0,9886.0,10146.0,14752.0,12792.0,10712.0
1666,blt,9634.0,10123.0,10289.0,14907.0,13157.0,11473.0
1667,blt,9480.0,9887.0,10003.0,14906.0,13339.0,11568.0
1668,blt,9559.0,9650.0,9789.0,14906.0,12608.0,10617.0
1669,blt,9406.0,9729.0,9790.0,15372.0,13613.0,11187.0
1670,blt,9560.0,9809.0,10004.0,15217.0,13522.0,11851.0
1671,blt,9483.0,9967.0,10148.0,15526.0,13887.0,11472.0
1672,blt,9330.0,9889.0,10077.0,15989.0,13794.0,11567.0
1673,blt,9483.0,9889.0,10076.0,15524.0,14067.0,11946.0
1674,blt,9331.0,9811.0,10006.0,14903.0,13337.0,11375.0
1675,blt,9332.0,9812.0,9864.0,15368.0,13336.0,11375.0
1676,blt,9411.0,9971.0,10149.0,15522.0,14249.0,12230.0
1677,blt,9180.0,9734.0,9721.0,15676.0,13701.0,11090.0
1678,blt,9490.0,10129.0,10222.0,16754.0,14248.0,11944.0
1679,blt,9491.0,10052.0,10080.0,16906.0,13700.0,11089.0
1680,blt,9416.0,9974.0,10080.0,15982.0,13153.0,10805.0
1681,blt,9263.0,9659.0,9868.0,16444.0,12513.0,10235.0
1682,blt,9341.0,9976.0,9868.0,16289.0,13791.0,11658.0
1683,blt,9341.0,9976.0,9868.0,16289.0,13791.0,11658.0
1684,blt,9804.0,10448.0,10580.0,16596.0,15247.0,13364.0
1685,blt,9574.0,10213.0,10439.0,17056.0,14701.0,12132.0
1686,blt,9576.0,9978.0,10368.0,16133.0,14245.0,12132.0
1687,blt,9654.0,10215.0,10582.0,15824.0,15609.0,13458.0
1688,blt,9347.0,10058.0,10226.0,16285.0,15518.0,12321.0
1689,blt,9119.0,9665.0,10014.0,16131.0,14881.0,11372.0
1690,blt,9196.0,9588.0,9944.0,16130.0,14699.0,11182.0
1691,blt,8967.0,9509.0,9659.0,16283.0,13696.0,10614.0
1692,blt,9045.0,9668.0,9659.0,15975.0,12694.0,10139.0
1693,blt,9431.0,9905.0,10087.0,16589.0,13240.0,10518.0
1694,blt,9662.0,10298.0,10514.0,16742.0,13605.0,11086.0
1695,blt,8924.0,9322.0,9207.0,18465.0,14349.0,10809.0
1696,blt,8923.0,9479.0,9135.0,18158.0,13892.0,10335.0
1697,blt,8844.0,9240.0,8990.0,17697.0,13070.0,9763.0
1698,blt,8843.0,9160.0,9206.0,16928.0,12979.0,9954.0
1699,blt,8998.0,9478.0,9350.0,16310.0,13801.0,11666.0
1700,blt,9542.0,9955.0,10498.0,14136.0,14441.0,13186.0
1701,blt,9386.0,9796.0,10067.0,13668.0,13802.0,12047.0
1702,blt,9464.0,9795.0,10210.0,13668.0,14623.0,12998.0
1703,blt,9695.0,9954.0,10425.0,13355.0,15354.0,14137.0
1704,blt,9306.0,9793.0,10067.0,13667.0,14075.0,12617.0
1705,blt,9616.0,9793.0,10066.0,12884.0,12705.0,11667.0
1706,blt,9460.0,9873.0,10352.0,12257.0,12612.0,11762.0
1707,blt,9459.0,9872.0,9993.0,13199.0,13436.0,12427.0
1708,blt,9304.0,9872.0,9993.0,13824.0,12705.0,11191.0
1709,blt,9225.0,9633.0,9921.0,14604.0,12796.0,11001.0
1710,blt,9381.0,9871.0,10065.0,14136.0,13985.0,12047.0
1711,blt,9382.0,9712.0,10137.0,13199.0,13528.0,11952.0
1712,blt,9070.0,9314.0,9418.0,14448.0,12521.0,10715.0
1713,blt,9149.0,9554.0,9707.0,15381.0,12796.0,10715.0
1714,blt,9384.0,9714.0,9779.0,15381.0,12705.0,11001.0
1715,blt,9072.0,9555.0,9564.0,15536.0,12796.0,10715.0
1716,blt,9385.0,9874.0,10067.0,14447.0,13069.0,11381.0
1717,blt,9308.0,9636.0,9923.0,14602.0,13253.0,11191.0
1718,blt,9542.0,9637.0,9923.0,14602.0,13069.0,11381.0
1719,blt,9464.0,9716.0,10211.0,14290.0,13983.0,12236.0
1720,blt,9388.0,9717.0,10068.0,14912.0,13892.0,11950.0
1721,blt,9389.0,9639.0,9781.0,14757.0,12520.0,10619.0
1722,blt,9390.0,9877.0,9996.0,15379.0,12337.0,10429.0
1723,blt,10008.0,10194.0,10570.0,15223.0,13526.0,11761.0
1724,blt,9931.0,10669.0,10855.0,15843.0,14439.0,12520.0
1725,blt,9623.0,10037.0,10427.0,15066.0,13982.0,11665.0
1726,blt,9778.0,10354.0,11212.0,14600.0,14712.0,13375.0
1727,blt,10318.0,10906.0,11496.0,16305.0,15350.0,13184.0
1728,blt,9933.0,10671.0,10998.0,16614.0,14894.0,12709.0
1729,blt,10089.0,10513.0,10785.0,14910.0,14621.0,13089.0
1730,blt,10243.0,10907.0,11426.0,14910.0,14893.0,13374.0
1731,blt,9627.0,10197.0,10572.0,14599.0,13616.0,11853.0
1732,blt,10167.0,10672.0,11142.0,15530.0,14528.0,12708.0
1733,blt,9936.0,10515.0,10857.0,16303.0,15440.0,13183.0
1734,blt,9475.0,9962.0,10073.0,15839.0,14619.0,12233.0
1735,blt,9553.0,10357.0,10644.0,14598.0,14892.0,13373.0
1736,blt,10093.0,10674.0,11214.0,13976.0,15256.0,14225.0
1737,blt,9939.0,10516.0,10716.0,14597.0,14436.0,13087.0
1738,blt,10017.0,10516.0,10929.0,15063.0,14526.0,12992.0
1739,blt,10324.0,10675.0,11215.0,13975.0,15165.0,13940.0
1740,blt,10096.0,10517.0,10717.0,13664.0,14526.0,13277.0
1741,blt,9247.0,9728.0,9789.0,14441.0,12060.0,10522.0
1742,blt,9558.0,9887.0,10076.0,14596.0,12974.0,11283.0
1743,blt,9635.0,10046.0,10147.0,14751.0,13339.0,11851.0
1744,blt,9405.0,9808.0,10004.0,14751.0,12974.0,10902.0
1745,blt,9174.0,9571.0,9647.0,14906.0,12700.0,10997.0
1746,blt,9096.0,9334.0,9432.0,14905.0,12700.0,10522.0
1747,blt,9252.0,9652.0,9933.0,14905.0,12700.0,10617.0
1748,blt,9484.0,10126.0,10291.0,15525.0,13612.0,11092.0
1749,blt,9407.0,9730.0,10005.0,15987.0,13429.0,11471.0
1750,blt,9330.0,9574.0,9719.0,15987.0,13702.0,11090.0
1751,blt,9332.0,9890.0,10149.0,15368.0,13429.0,11565.0
1752,blt,9179.0,9576.0,9649.0,15213.0,12972.0,10711.0
1753,blt,9025.0,9813.0,9794.0,15522.0,13884.0,11660.0
1754,blt,9413.0,9814.0,9794.0,15675.0,13245.0,10901.0
1755,blt,9875.0,10602.0,10863.0,17214.0,16158.0,13935.0
1756,blt,10334.0,11229.0,11642.0,17827.0,18700.0,17152.0
1757,blt,9648.0,10289.0,10508.0,15982.0,13973.0,12323.0
1758,blt,9264.0,9818.0,9653.0,16904.0,13062.0,10615.0
1759,blt,9034.0,9739.0,9725.0,16903.0,13517.0,10615.0
1760,blt,9034.0,9739.0,9725.0,16903.0,13517.0,10615.0
1761,blt,9727.0,10448.0,10936.0,17056.0,15429.0,12890.0
1762,blt,9881.0,10606.0,10936.0,17209.0,15337.0,12795.0
1763,blt,9730.0,10293.0,10652.0,16286.0,14153.0,11942.0
1764,blt,9424.0,9980.0,10226.0,15978.0,14700.0,12226.0
1765,blt,9272.0,9743.0,9801.0,15823.0,13606.0,10899.0
1766,blt,9042.0,9429.0,9587.0,15977.0,13515.0,10519.0
1767,blt,9274.0,9824.0,10015.0,16591.0,14880.0,11846.0
1768,blt,9505.0,10218.0,10442.0,16437.0,14880.0,11751.0
1769,blt,9889.0,10454.0,10725.0,15975.0,13969.0,11656.0
1770,blt,9737.0,10298.0,10584.0,16282.0,13696.0,11845.0
1771,blt,9509.0,10220.0,10230.0,16741.0,13878.0,11750.0
1772,blt,8925.0,9163.0,8992.0,18156.0,13435.0,10049.0
1773,blt,8925.0,9322.0,8992.0,17235.0,13526.0,10239.0
1774,blt,8924.0,9401.0,9279.0,17543.0,14896.0,11190.0
1775,blt,9000.0,9321.0,9423.0,16773.0,13984.0,10905.0
1776,blt,9234.0,9479.0,9781.0,15225.0,13892.0,11190.0
1777,blt,9233.0,9559.0,9854.0,14291.0,13070.0,11190.0
1778,blt,9077.0,9399.0,9566.0,14136.0,12887.0,10905.0
1779,blt,9232.0,9637.0,9925.0,14292.0,14076.0,11761.0
1780,blt,9542.0,9875.0,10355.0,13824.0,14715.0,12807.0
1781,blt,9308.0,9556.0,10139.0,12884.0,13709.0,12426.0
1782,blt,9386.0,9715.0,9923.0,12414.0,12887.0,11856.0
1783,blt,9617.0,9794.0,10353.0,12100.0,12704.0,12046.0
1784,blt,9616.0,10033.0,10495.0,12727.0,13801.0,12712.0
1785,blt,9771.0,10111.0,10495.0,13667.0,14441.0,12997.0
1786,blt,10002.0,10270.0,10639.0,14447.0,14350.0,12807.0
1787,blt,9693.0,10111.0,10423.0,13668.0,14076.0,12427.0
1788,blt,9305.0,9554.0,9850.0,13355.0,13162.0,11572.0
1789,blt,9072.0,9395.0,9419.0,14758.0,12704.0,10905.0
1790,blt,9307.0,9396.0,9420.0,15069.0,12796.0,10620.0
1791,blt,9074.0,9477.0,9420.0,15380.0,12338.0,9764.0
1792,blt,9387.0,9795.0,9995.0,15380.0,13344.0,11286.0
1793,blt,9773.0,10272.0,10496.0,14290.0,14531.0,13376.0
1794,blt,9697.0,10035.0,10425.0,13979.0,14349.0,12616.0
1795,blt,10238.0,10904.0,11140.0,15379.0,14895.0,12806.0
1796,blt,10239.0,10747.0,11424.0,14601.0,15260.0,13849.0
1797,blt,9467.0,10036.0,10641.0,13510.0,14074.0,12805.0
1798,blt,9854.0,9957.0,10284.0,13978.0,13526.0,11950.0
1799,blt,9313.0,9878.0,9926.0,15066.0,13617.0,11475.0
1800,blt,9701.0,10195.0,10356.0,15532.0,13891.0,11475.0
1801,blt,9932.0,10512.0,11141.0,15532.0,14256.0,12424.0
1802,blt,9703.0,10276.0,10643.0,14755.0,14164.0,12424.0
1803,blt,9934.0,10671.0,11142.0,15065.0,15167.0,13469.0
1804,blt,10549.0,11065.0,11710.0,15531.0,15713.0,13942.0
1805,blt,9627.0,10040.0,10286.0,15995.0,14163.0,11760.0
1806,blt,9781.0,10277.0,10572.0,14909.0,14346.0,12328.0
1807,blt,10398.0,11066.0,11497.0,14599.0,15805.0,14511.0
1808,blt,9783.0,10278.0,10500.0,14598.0,15075.0,12803.0
1809,blt,9242.0,9724.0,10000.0,15839.0,13615.0,11569.0
1810,blt,9476.0,10199.0,10359.0,15684.0,14162.0,12138.0
1811,blt,9708.0,10200.0,10501.0,15529.0,14619.0,12613.0
1812,blt,9477.0,9963.0,10001.0,16301.0,14436.0,12042.0
1813,blt,9863.0,10200.0,10574.0,13975.0,14526.0,13182.0
1814,blt,9324.0,9568.0,9645.0,15062.0,13066.0,10713.0
1815,blt,9557.0,10044.0,10289.0,15528.0,13796.0,11188.0
1816,blt,10249.0,10675.0,11072.0,14441.0,14799.0,13466.0
1817,blt,10097.0,10518.0,11001.0,13508.0,14799.0,14034.0
1818,blt,9172.0,9570.0,9861.0,14130.0,12060.0,10427.0
1819,blt,9249.0,9650.0,9790.0,14596.0,12883.0,11092.0
1820,blt,9406.0,9967.0,10219.0,15061.0,13522.0,11567.0
1821,blt,9561.0,9967.0,10290.0,15216.0,13248.0,11377.0
1822,blt,9329.0,9809.0,9933.0,14905.0,13430.0,11567.0
1823,blt,9098.0,9414.0,9577.0,15060.0,12791.0,10902.0
1824,blt,9098.0,9653.0,9649.0,15525.0,12608.0,10521.0
1825,blt,9562.0,10205.0,10505.0,16295.0,14158.0,11850.0
1826,blt,9331.0,9811.0,9863.0,16295.0,13429.0,11280.0
1827,blt,9101.0,9416.0,9434.0,16140.0,12698.0,10046.0
1828,blt,9564.0,10127.0,10506.0,15213.0,13975.0,12798.0
1829,blt,9258.0,9496.0,9721.0,14747.0,13428.0,11090.0
1830,blt,8950.0,9734.0,9722.0,15212.0,13519.0,11280.0
1831,blt,9414.0,9657.0,9722.0,15366.0,13427.0,11279.0
1832,blt,9415.0,10052.0,10151.0,17366.0,15431.0,12891.0
1833,blt,9877.0,10604.0,11147.0,17212.0,18790.0,17340.0
1834,blt,10184.0,10839.0,11359.0,16443.0,14884.0,13175.0
1835,blt,9572.0,10133.0,10224.0,17057.0,13791.0,11373.0
1836,blt,9420.0,10213.0,10439.0,17210.0,14154.0,11468.0
1837,blt,9420.0,10213.0,10439.0,17210.0,14154.0,11468.0
1838,blt,10186.0,10997.0,11713.0,17362.0,15793.0,13364.0
1839,blt,10340.0,11076.0,11573.0,17516.0,15792.0,13079.0
1840,blt,9654.0,10293.0,10440.0,16747.0,14700.0,12699.0
1841,blt,9271.0,9822.0,9871.0,16900.0,14062.0,11372.0
1842,blt,9272.0,9744.0,9943.0,16131.0,13332.0,11182.0
1843,blt,9350.0,9982.0,10157.0,16130.0,13789.0,10992.0
1844,blt,9582.0,10375.0,10513.0,16591.0,13970.0,11656.0
1845,blt,9813.0,10531.0,10796.0,16436.0,14971.0,12320.0
1846,blt,10119.0,10766.0,11291.0,16742.0,15697.0,13361.0
1847,blt,9815.0,10377.0,10655.0,17201.0,14606.0,12414.0
1848,blt,9663.0,10455.0,10797.0,16741.0,15151.0,12414.0
1849,blt,9003.0,9323.0,9208.0,16462.0,13160.0,10144.0
1850,blt,8926.0,9402.0,9064.0,16616.0,13160.0,9858.0
1851,blt,9236.0,9720.0,10284.0,16772.0,18173.0,14230.0
1852,blt,9314.0,9720.0,10212.0,15689.0,15716.0,12711.0
1853,blt,9158.0,9480.0,9639.0,15068.0,14440.0,11570.0
1854,blt,9235.0,9560.0,9855.0,14447.0,13435.0,11571.0
1855,blt,9079.0,9639.0,9997.0,13979.0,15352.0,13756.0
1856,blt,9389.0,9639.0,10140.0,14135.0,14896.0,12997.0
1857,blt,9620.0,10114.0,10569.0,14446.0,14714.0,12901.0
1858,blt,9619.0,10192.0,10497.0,14446.0,14257.0,12711.0
1859,blt,9697.0,10035.0,10497.0,13198.0,14349.0,13281.0
1860,blt,9697.0,10034.0,10712.0,12100.0,12704.0,12236.0
1861,blt,9542.0,9875.0,10353.0,12414.0,13435.0,12236.0
1862,blt,9541.0,9795.0,10067.0,13511.0,12978.0,11571.0
1863,blt,9695.0,10034.0,10353.0,13979.0,13800.0,12426.0
1864,blt,9695.0,10191.0,10496.0,13511.0,13893.0,12807.0
1865,blt,9696.0,10112.0,10353.0,13354.0,13252.0,12236.0
1866,blt,9542.0,10034.0,10139.0,14291.0,12978.0,11286.0
1867,blt,9309.0,9795.0,9709.0,15224.0,13069.0,10810.0
1868,blt,9465.0,9717.0,9852.0,15379.0,13252.0,11000.0
1869,blt,9620.0,10035.0,10354.0,15379.0,13526.0,11666.0
1870,blt,9775.0,10273.0,10641.0,14445.0,13800.0,12140.0
1871,blt,9699.0,10036.0,10497.0,13822.0,13434.0,11950.0
1872,blt,9931.0,10353.0,10713.0,14445.0,13891.0,12140.0
1873,blt,10009.0,10433.0,10998.0,14445.0,14804.0,13470.0
1874,blt,9932.0,10195.0,10571.0,13197.0,14803.0,13943.0
1875,blt,9856.0,10117.0,10642.0,13510.0,13982.0,12900.0
1876,blt,9548.0,9958.0,10356.0,14289.0,13798.0,12424.0
1877,blt,9703.0,10117.0,10499.0,14755.0,13798.0,12139.0
1878,blt,9780.0,10355.0,10572.0,14910.0,13707.0,11854.0
1879,blt,9704.0,9881.0,10072.0,14754.0,13707.0,12139.0
1880,blt,9705.0,10197.0,10500.0,13977.0,14437.0,12899.0
1881,blt,9859.0,10277.0,11284.0,14288.0,14984.0,13468.0
1882,blt,9706.0,10278.0,10786.0,14598.0,14892.0,13088.0
1883,blt,9707.0,10198.0,10857.0,14287.0,14892.0,13278.0
1884,blt,9784.0,10357.0,10644.0,13976.0,14710.0,13183.0
1885,blt,9630.0,10042.0,10430.0,14598.0,14162.0,12233.0
1886,blt,9554.0,9963.0,10074.0,14598.0,13797.0,11759.0
1887,blt,9709.0,10200.0,10574.0,15219.0,14345.0,12422.0
1888,blt,9786.0,10280.0,10787.0,15374.0,14982.0,12992.0
1889,blt,9556.0,10044.0,10502.0,15218.0,14891.0,12422.0
1890,blt,9787.0,10044.0,10717.0,13819.0,14618.0,13371.0
1891,blt,9711.0,10045.0,10218.0,14752.0,14709.0,12707.0
1892,blt,9942.0,10360.0,10646.0,14906.0,14981.0,13466.0
1893,blt,9866.0,10518.0,10930.0,13974.0,14708.0,13750.0
1894,blt,9713.0,10361.0,10860.0,13819.0,14434.0,13560.0
1895,blt,9250.0,9571.0,9719.0,13351.0,12517.0,10902.0
1896,blt,9483.0,9889.0,10148.0,15060.0,13064.0,11187.0
1897,blt,9715.0,10284.0,10576.0,15680.0,13887.0,11567.0
1898,blt,9638.0,9968.0,10149.0,15525.0,14251.0,11946.0
1899,blt,9563.0,10127.0,10220.0,15525.0,14342.0,11662.0
1900,blt,9253.0,9653.0,9792.0,14905.0,12607.0,10616.0
1901,blt,8945.0,9574.0,9721.0,14749.0,12607.0,10711.0
1902,blt,10024.0,10756.0,10861.0,15986.0,13885.0,11945.0
1903,blt,9717.0,10521.0,10789.0,16910.0,14614.0,11945.0
1904,blt,9410.0,9733.0,9936.0,15985.0,13245.0,11090.0
1905,blt,9643.0,10365.0,10790.0,15367.0,14613.0,12893.0
1906,blt,9181.0,9814.0,9937.0,14592.0,13336.0,11470.0
1907,blt,9260.0,9893.0,10080.0,14901.0,13518.0,11564.0
1908,blt,9722.0,10130.0,10222.0,14900.0,14339.0,12702.0
1909,blt,9570.0,10289.0,10579.0,16290.0,13974.0,11754.0
1910,blt,9571.0,10132.0,10579.0,15827.0,13791.0,11564.0
1911,blt,10490.0,11308.0,11783.0,16904.0,16066.0,14311.0
1912,blt,9727.0,10448.0,10722.0,17057.0,14883.0,12038.0
1913,blt,10034.0,10684.0,10936.0,17056.0,14882.0,12795.0
1914,blt,10034.0,10684.0,10936.0,17056.0,14882.0,12795.0
1915,blt,9959.0,10449.0,11078.0,16594.0,14336.0,12322.0
1916,blt,9807.0,10450.0,10866.0,16594.0,14791.0,12511.0
1917,blt,9500.0,10058.0,10155.0,16900.0,15155.0,12321.0
1918,blt,9118.0,9665.0,9872.0,17053.0,14062.0,11087.0
1919,blt,9273.0,9744.0,10085.0,16284.0,14152.0,11751.0
1920,blt,9350.0,9982.0,10228.0,16284.0,15517.0,12131.0
1921,blt,9582.0,10139.0,10513.0,16283.0,14243.0,11656.0
1922,blt,9506.0,10140.0,10372.0,16589.0,14060.0,11846.0
1923,blt,9584.0,10377.0,10726.0,17509.0,14515.0,12319.0
1924,blt,9508.0,10220.0,10301.0,17967.0,14060.0,10898.0
1925,blt,9280.0,9828.0,10089.0,16280.0,14970.0,11750.0
1926,blt,9083.0,9403.0,9783.0,14290.0,13434.0,11760.0
1927,blt,9004.0,9244.0,8849.0,15843.0,12794.0,10144.0
1928,blt,9161.0,9879.0,10357.0,17233.0,17900.0,14039.0
1929,blt,9315.0,9800.0,10571.0,15534.0,17082.0,13565.0
1930,blt,9160.0,9402.0,9568.0,14912.0,13618.0,10999.0
1931,blt,9236.0,9561.0,9639.0,14446.0,13891.0,11475.0
1932,blt,9236.0,9799.0,10356.0,13823.0,16263.0,15937.0
1933,blt,9312.0,9480.0,9925.0,13510.0,14257.0,12900.0
1934,blt,9234.0,9718.0,9997.0,14290.0,13708.0,11761.0
1935,blt,9545.0,9797.0,10355.0,14290.0,14530.0,12710.0
1936,blt,9621.0,10036.0,10641.0,13354.0,14713.0,13661.0
1937,blt,9620.0,9956.0,10426.0,12257.0,12704.0,11855.0
1938,blt,9620.0,9955.0,10426.0,11943.0,12977.0,12425.0
1939,blt,9465.0,9717.0,10068.0,13510.0,12795.0,11571.0
1940,blt,9231.0,9717.0,9852.0,14446.0,12611.0,10619.0
1941,blt,9464.0,9955.0,10068.0,13667.0,12886.0,11666.0
1942,blt,9774.0,10272.0,10569.0,13666.0,13252.0,12235.0
1943,blt,9620.0,10035.0,10354.0,14290.0,13434.0,11571.0
1944,blt,9311.0,9718.0,9782.0,15067.0,13252.0,11285.0
1945,blt,9545.0,10036.0,10141.0,15378.0,14348.0,12140.0
1946,blt,9700.0,10194.0,10498.0,15067.0,14348.0,12235.0
1947,blt,9701.0,10037.0,10427.0,14600.0,13708.0,12140.0
1948,blt,9623.0,9799.0,10142.0,14133.0,13251.0,11665.0
1949,blt,9547.0,9879.0,10142.0,14289.0,13891.0,12329.0
1950,blt,9624.0,10038.0,10499.0,13977.0,14347.0,12994.0
1951,blt,9779.0,10196.0,10643.0,13821.0,15167.0,13848.0
1952,blt,9780.0,10196.0,10643.0,13665.0,14072.0,12709.0
1953,blt,9858.0,10277.0,10857.0,14132.0,14528.0,12994.0
1954,blt,9627.0,10119.0,10357.0,15065.0,13981.0,12139.0
1955,blt,9396.0,9723.0,9785.0,14599.0,12793.0,10713.0
1956,blt,9474.0,9882.0,10072.0,13665.0,13159.0,11474.0
1957,blt,9552.0,9961.0,10429.0,13509.0,14071.0,12518.0
1958,blt,9707.0,10199.0,10786.0,13976.0,14801.0,13373.0
1959,blt,10093.0,10830.0,11568.0,14753.0,16076.0,14321.0
1960,blt,10247.0,10830.0,11711.0,14598.0,15256.0,13752.0
1961,blt,9785.0,10280.0,10645.0,13976.0,14254.0,12897.0
1962,blt,9632.0,10043.0,10217.0,14752.0,13979.0,12232.0
1963,blt,9556.0,10044.0,10502.0,14907.0,14709.0,12612.0
1964,blt,9556.0,10359.0,10574.0,15373.0,14891.0,12802.0
1965,blt,9711.0,10123.0,10575.0,14752.0,14435.0,12422.0
1966,blt,9712.0,10202.0,10575.0,13975.0,14344.0,13086.0
1967,blt,9942.0,10360.0,10930.0,13819.0,14890.0,13939.0
